,protid,P,S,C
408,x0408_X,19172,60935,11271
409,x0409_X,18349,61213,11816
410,x0410_X,17874,53954,10387
411,x0411_X,17594,54989,11262
412,x0412_X,18106,53752,11170
413,x0413_X,20185,58049,12717
414,x0414_X,17210,55075,11560
415,x0415_X,19638,61068,12390
416,x0416_X,17457,52520,10624
417,x0417_X,19252,55943,11125
418,x0418_X,21012,62905,12224
419,x0419_X,21730,59959,13141
420,x0420_X,20229,55200,12561
421,x0421_X,19657,59583,12566
422,x0422_X,20899,62554,12250
423,x0423_X,19327,58876,12748
424,x0424_X,20394,60904,12663
425,x0425_X,20648,62753,14060
426,x0426_X,23384,64933,14968
427,x0427_X,20059,62267,12940
428,x0428_X,20032,66124,13079
429,x0429_X,22216,65575,15040
430,x0430_X,17963,59460,11830
431,x0431_X,21780,60792,14008
432,x0432_X,20426,60022,13513
433,x0433_X,19567,58767,13901
434,x0434_X,17555,59393,11042
435,x0435_X,20308,62279,14433
436,x0436_X,20851,62123,14487
437,x0437_X,21100,60061,14105
438,x0438_X,20999,67244,14588
439,x0439_X,20488,59623,13850
440,x0440_X,21983,59895,13825
441,x0441_X,22270,60408,15225
442,x0442_X,23081,57195,15427
443,x0443_X,20406,56597,11828
444,x0444_X,20892,62136,13552
445,x0445_X,17943,51997,12681
446,x0446_X,18710,59468,11922
447,x0447_X,20266,59354,13476
448,x0448_X,21418,64173,14537
449,x0449_X,20795,57618,13822
450,x0450_X,24257,68464,15624
451,x0451_X,20663,59711,12291
452,x0452_X,17858,58508,11205
453,x0453_X,17687,53852,11082
454,x0454_X,19383,57490,12803
455,x0455_X,21956,64480,15039
456,x0456_X,17974,54970,11311
457,x0457_X,21235,57373,14057
458,x0458_X,20149,60481,13765
459,x0459_X,19562,57872,12242
460,x0460_X,17158,53847,11616
461,x0461_X,17430,52517,11863
462,x0462_X,17260,53353,11197
463,x0463_X,16220,54654,10532
464,x0464_X,18596,60542,11813
465,x0465_X,19018,55690,12028
466,x0466_X,18622,54716,12153
467,x0467_X,20194,66523,12518
468,x0468_X,20238,60675,12615
469,x0469_X,20620,58438,12748
470,x0470_X,20707,61070,13053
471,x0471_X,17651,55104,11500
472,x0472_X,18497,59419,11337
473,x0473_X,19463,57251,12539
474,x0474_X,19017,58933,13001
475,x0475_X,18132,53759,11137
476,x0476_X,17908,58096,11567
477,x0477_X,17072,52152,10576
478,x0478_X,17353,52594,11459
479,x0479_X,19882,59477,12876
480,x0480_X,18863,57515,11193
481,x0481_X,19361,58131,11761
482,x0482_X,18485,56817,11434
483,x0483_X,18153,51260,11590
484,x0484_X,22449,66189,14647
485,x0485_X,17181,52935,10084
486,x0486_X,18602,57264,11287
487,x0487_X,19501,57880,11872
488,x0488_X,17390,54161,10664
489,x0489_X,18680,55869,11356
490,x0490_X,20582,57695,12674
491,x0491_X,19097,58383,10930
492,x0492_X,16813,53537,11056
493,x0493_X,17646,61249,11205
494,x0494_X,18545,62532,11158
495,x0495_X,16670,58263,10145
496,x0496_X,20267,60055,12774
497,x0497_X,18793,57896,11301
498,x0498_X,19192,56131,10997
499,x0499_X,17781,55803,10671
500,x0500_X,19930,57926,11820
501,x0501_X,18865,63249,11847
502,x0502_X,17350,61136,10767
503,x0503_X,20482,59589,12164
504,x0504_X,20512,64844,12105
505,x0505_X,20731,63805,12484
506,x0506_X,19619,60306,11453
507,x0507_X,17196,59365,10592
508,x0508_X,17075,54612,10528
509,x0509_X,16078,52466,8877
510,x0510_X,17043,59982,9711
511,x0511_X,20628,65519,10873
512,x0512_X,18664,59168,10158
513,x0513_X,20760,65230,11030
514,x0514_X,17037,50863,9521
515,x0515_X,17725,54091,9590
516,x0516_X,17908,55340,9373
517,x0517_X,19447,60073,9733
518,x0518_X,17619,54441,8541
519,x0519_X,16473,52661,9472
520,x0520_X,17289,58561,9641
521,x0521_X,19232,59773,11095
522,x0522_X,17772,56941,9542
523,x0523_X,18281,60488,10484
524,x0524_X,16328,52515,10160
525,x0525_X,18626,58697,11930
526,x0526_X,18618,60002,10633
527,x0527_X,17289,57098,10279
528,x0528_X,20057,68113,12855
529,x0529_X,17093,55991,11171
530,x0530_X,17283,57099,9873
531,x0531_X,18121,55029,11516
532,x0532_X,21094,60221,13080
533,x0533_X,19928,61462,12138
534,x0534_X,19937,63822,11944
535,x0535_X,17203,54545,10873
536,x0536_X,17885,54705,11665
537,x0537_X,18421,56820,11912
538,x0538_X,19525,59690,13020
539,x0539_X,20381,64435,13087
540,x0540_X,19286,58484,13181
541,x0541_X,15203,53429,8396
542,x0542_X,19259,61206,13496
543,x0543_X,19060,63769,12874
544,x0544_X,16318,52904,10978
545,x0545_X,18443,57534,13276
546,x0546_X,19073,62593,11430
547,x0547_X,19059,58421,12196
548,x0548_X,18806,63230,12794
549,x0549_X,16630,55952,10446
550,x0550_X,18037,55786,12913
551,x0551_X,17816,59940,11920
552,x0552_X,17221,58714,11636
553,x0553_X,17422,56455,12443
554,x0554_X,19142,58696,13113
555,x0555_X,18226,57838,12346
556,x0556_X,20244,65212,13779
557,x0557_X,18104,55952,13515
558,x0558_X,18949,58049,12678
559,x0559_X,17661,55764,12066
560,x0560_X,18026,58916,12311
561,x0561_X,18275,51091,12040
562,x0562_X,16133,54427,10846
563,x0563_X,19326,58267,13358
564,x0564_X,18225,57487,12278
565,x0565_X,17068,55227,11141
566,x0566_X,18920,57263,13070
567,x0567_X,17106,56793,11179
