,protid,P,S,C
658,x0658_X,1028,3955,795
659,x0659_X,947,3762,751
660,x0660_X,1104,4098,793
661,x0661_X,983,3816,766
662,x0662_X,1092,4270,854
663,x0663_X,1079,4182,844
664,x0664_X,1154,4258,916
665,x0665_X,1131,4231,854
666,x0666_X,1109,4129,867
667,x0667_X,1178,4367,896
668,x0668_X,1131,4231,854
669,x0669_X,1035,3954,789
670,x0670_X,997,3830,738
671,x0671_X,1120,4226,870
672,x0672_X,1058,4114,823
673,x0673_X,1120,4136,849
674,x0674_X,1046,4031,809
675,x0675_X,1133,4321,874
676,x0676_X,1088,4151,866
677,x0677_X,1072,3872,834
678,x0678_X,1108,4149,848
679,x0679_X,1177,4295,856
680,x0680_X,1131,4231,854
681,x0681_X,1109,4129,867
682,x0682_X,1032,3959,787
683,x0683_X,1074,3955,857
684,x0684_X,1042,3931,805
685,x0685_X,1082,4083,830
686,x0686_X,1099,4155,851
687,x0687_X,1109,4266,841
688,x0688_X,1088,4099,808
689,x0689_X,1101,4072,822
690,x0690_X,1068,4094,833
691,x0691_X,1063,3996,827
692,x0692_X,1078,3981,827
693,x0693_X,1137,4227,852
694,x0694_X,1061,4179,865
695,x0695_X,1082,4069,844
696,x0696_X,1115,4216,885
697,x0697_X,1092,4154,859
698,x0698_X,1158,4297,873
699,x0699_X,1061,4016,809
700,x0700_X,1006,3942,830
701,x0701_X,1063,3996,827
702,x0702_X,1062,4017,807
703,x0703_X,1047,4017,822
704,x0704_X,1061,4016,809
705,x0705_X,1094,4035,866
706,x0706_X,1047,3941,790
707,x0707_X,1100,4228,888
708,x0708_X,1044,3998,844
709,x0709_X,1109,4129,867
710,x0710_X,1075,4108,812
711,x0711_X,1042,4018,826
712,x0712_X,1102,4078,815
713,x0713_X,1098,4155,852
714,x0714_X,992,3759,814
715,x0715_X,1095,4058,842
716,x0716_X,970,3800,795
717,x0717_X,1059,3989,838
718,x0718_X,1122,4231,863
719,x0719_X,1081,4053,861
720,x0720_X,1080,4085,830
721,x0721_X,1059,3989,838
722,x0722_X,1063,3996,827
723,x0723_X,1089,3975,822
724,x0724_X,1086,4185,834
725,x0725_X,1105,4255,856
726,x0726_X,1107,4149,849
727,x0727_X,1109,4129,867
728,x0728_X,1090,4059,846
729,x0729_X,1071,3989,826
730,x0730_X,1030,3946,802
731,x0731_X,1043,4030,813
