,protid,P,S,C
637,x0637_X,918,5255,497
638,x0638_X,916,5143,496
639,x0639_X,929,5352,505
640,x0640_X,905,5156,494
641,x0641_X,907,5258,505
642,x0642_X,886,5187,482
643,x0643_X,902,5274,494
644,x0644_X,929,5352,505
645,x0645_X,923,5356,507
646,x0646_X,925,5466,512
647,x0647_X,929,5352,505
648,x0648_X,910,5266,494
649,x0649_X,918,5372,496
650,x0650_X,910,5380,496
651,x0651_X,906,5262,502
652,x0652_X,922,5245,503
653,x0653_X,934,5454,515
654,x0654_X,912,5371,503
655,x0655_X,911,5363,512
656,x0656_X,870,5088,483
657,x0657_X,911,5267,492
658,x0658_X,931,5231,508
659,x0659_X,901,5287,482
660,x0660_X,928,5243,499
661,x0661_X,933,5342,511
662,x0662_X,933,5342,511
663,x0663_X,889,5167,499
664,x0664_X,931,5231,508
665,x0665_X,912,5261,497
666,x0666_X,907,5271,492
667,x0667_X,906,5161,488
668,x0668_X,933,5342,511
669,x0669_X,911,5261,498
670,x0670_X,889,5083,469
671,x0671_X,924,5255,491
672,x0672_X,892,5091,458
673,x0673_X,881,5083,477
674,x0674_X,912,5171,472
675,x0675_X,902,5167,486
676,x0676_X,902,5167,486
677,x0677_X,933,5342,511
678,x0678_X,911,5260,499
679,x0679_X,931,5231,508
680,x0680_X,898,5167,490
681,x0681_X,933,5342,511
682,x0682_X,831,4820,454
683,x0683_X,922,5250,498
684,x0684_X,912,5261,497
685,x0685_X,933,5342,511
686,x0686_X,911,5260,499
687,x0687_X,911,5253,506
688,x0688_X,911,5261,498
689,x0689_X,912,5267,491
690,x0690_X,911,5253,506
691,x0691_X,933,5342,511
692,x0692_X,933,5342,511
693,x0693_X,933,5342,511
694,x0694_X,911,5253,506
695,x0695_X,911,5253,506
696,x0696_X,889,5163,503
697,x0697_X,920,5245,505
698,x0698_X,911,5253,506
699,x0699_X,923,5237,510
700,x0700_X,933,5342,511
701,x0701_X,899,5165,491
702,x0702_X,890,5067,484
703,x0703_X,912,5261,497
704,x0704_X,907,5032,502
705,x0705_X,867,4974,487
706,x0706_X,911,5253,506
707,x0707_X,890,5164,501
708,x0708_X,900,5162,493
709,x0709_X,890,5173,492
710,x0710_X,900,5162,493
711,x0711_X,898,5048,495
712,x0712_X,911,5253,506
713,x0713_X,889,5085,467
714,x0714_X,862,4977,489
715,x0715_X,911,5253,506
716,x0716_X,911,5253,506
717,x0717_X,878,5068,495
718,x0718_X,898,5157,500
719,x0719_X,911,5253,506
720,x0720_X,879,5078,484
721,x0721_X,911,5253,506
722,x0722_X,900,5157,498
723,x0723_X,933,5342,511
724,x0724_X,906,5162,487
725,x0725_X,906,5155,494
726,x0726_X,899,5169,487
727,x0727_X,889,5163,503
728,x0728_X,900,5166,489
729,x0729_X,890,5168,497
730,x0730_X,827,4827,451
731,x0731_X,879,5083,479
732,x0732_X,911,5257,502
733,x0733_X,900,5169,486
734,x0734_X,912,5261,497
735,x0735_X,911,5253,506
736,x0736_X,912,5364,510
737,x0737_X,894,5160,501
738,x0738_X,911,5253,506
739,x0739_X,900,5077,464
740,x0740_X,880,5077,484
741,x0741_X,900,5157,498
742,x0742_X,911,5253,506
743,x0743_X,911,5253,506
744,x0744_X,890,5173,492
745,x0745_X,890,5173,492
746,x0746_X,911,5253,506
747,x0747_X,879,5077,485
748,x0748_X,907,5265,498
749,x0749_X,920,5257,493
750,x0750_X,890,5173,492
751,x0751_X,879,4994,455
752,x0752_X,903,5167,485
753,x0753_X,892,5061,488
754,x0754_X,912,5261,497
755,x0755_X,868,5000,460
756,x0756_X,900,5157,498
757,x0757_X,881,5083,477
758,x0758_X,911,5253,506
759,x0759_X,863,4980,485
