,protid,P,S,C
501,x0501_ ,4662,5619,2599
502,x0502_ ,4518,5572,2790
503,x0503_ ,3548,4903,1845
504,x0504_ ,3069,4200,1776
505,x0505_ ,4109,5567,2570
506,x0506_ ,3889,4936,2651
507,x0507_ ,4367,6473,2526
508,x0508_ ,4516,5696,2668
509,x0509_ ,5006,5841,2683
510,x0510_ ,5314,7060,2677
511,x0511_ ,4594,4807,2380
512,x0512_ ,4596,6430,2669
513,x0513_ ,4867,5664,2510
514,x0514_ ,5503,6383,2992
515,x0515_ ,4234,5954,2215
516,x0516_ ,5005,5479,2882
517,x0517_ ,5032,5720,2778
518,x0518_ ,5006,5899,3123
519,x0519_ ,4144,5949,2468
520,x0520_ ,5338,5504,2853
521,x0521_ ,4332,5246,2512
522,x0522_ ,4427,4336,2562
523,x0523_ ,4989,5289,2925
524,x0524_ ,4196,5160,2272
525,x0525_ ,6274,7489,3257
526,x0526_ ,4986,6235,2807
527,x0527_ ,4617,5655,2608
528,x0528_ ,5129,6146,2753
529,x0529_ ,5274,5107,2822
530,x0530_ ,4946,5206,3214
531,x0531_ ,4993,5623,2587
532,x0532_ ,5562,6597,2892
533,x0533_ ,4981,5045,2694
534,x0534_ ,5057,6637,2841
535,x0535_ ,4727,4680,2839
536,x0536_ ,4718,5667,2335
537,x0537_ ,5249,6484,2802
538,x0538_ ,4250,4486,2290
539,x0539_ ,5188,5952,3225
540,x0540_ ,4571,5292,2698
541,x0541_ ,4868,4884,2651
542,x0542_ ,6022,6561,3527
543,x0543_ ,5652,5646,2898
544,x0544_ ,4378,4970,2433
545,x0545_ ,6305,6110,3338
546,x0546_ ,5070,5597,3028
547,x0547_ ,5066,4619,2561
548,x0548_ ,5272,5228,3195
549,x0549_ ,4344,5721,2496
550,x0550_ ,4490,5505,2251
551,x0551_ ,4849,5372,2982
552,x0552_ ,5194,4891,2956
553,x0553_ ,5188,5669,2673
554,x0554_ ,4560,5094,2592
555,x0555_ ,4315,6616,2435
556,x0556_ ,4363,5212,2515
