,Time,Lifetime distribution,Fit distributions,Terminus,Run
115,3.5439272974686595,0.0018354642468488898,0.004843047004001727,CR,run3
116,3.5731928551438332,0.0017561943719166426,0.004765744477091633,CR,run3
117,3.6024584128190065,0.0016911543670530922,0.004690291371835754,CR,run3
118,3.6317239704941797,0.0016343452784382663,0.004616628951595419,CR,run3
119,3.660989528169354,0.0015819394174339302,0.004544700798043521,CR,run3
120,3.690255085844527,0.0015322707214087872,0.004474452702069793,CR,run3
121,3.7195206435197004,0.0014853439385066715,0.004405832560634699,CR,run3
122,3.7487862011948736,0.0014420603310882827,0.004338790279203831,CR,run3
123,3.7780517588700477,0.0014034004820055992,0.0042732776794201675,CR,run3
124,3.807317316545221,0.0013697804463094568,0.004209248411695038,CR,run3
125,3.8365828742203942,0.001340714649549699,0.004146657872420337,CR,run3
126,3.8658484318955684,0.0013148139863716594,0.0040854631255246975,CR,run3
127,3.8951139895707416,0.001290067055524776,0.0040256228281148445,CR,run3
128,3.924379547245915,0.001264324135623128,0.003967097159960613,CR,run3
129,3.953645104921088,0.0012359165377642967,0.003909847756598083,CR,run3
130,3.9829106625962623,0.0012043559486375854,0.003853837645840034,CR,run3
131,4.012176220271435,0.0011710281964375983,0.003799031187496685,CR,run3
132,4.041441777946609,0.001139720588233378,0.003745394016122372,CR,run3
133,4.070707335621783,0.0011167491593733116,0.0036928929866157268,CR,run3
134,4.099972893296956,0.0011104546899687172,0.0036414961225117895,CR,run3
135,4.12923845097213,0.0011299631784627985,0.0035911725668148196,CR,run3
136,4.158504008647302,0.001183341979745709,0.0035418925352300183,CR,run3
137,4.187769566322476,0.001275542544054662,0.0034936272716611914,CR,run3
138,4.2170351239976505,0.0014066886063850426,0.0034463490058497083,CR,run3
139,4.246300681672823,0.0015712549160450985,0.0034000309130376733,CR,run3
140,4.275566239347997,0.0017584684531279664,0.0033546470755454532,CR,run3
141,4.304831797023171,0.0019539169287517357,0.003310172446160377,CR,run3
142,4.3340973546983435,0.0021419897020435934,0.0032665828132395695,CR,run3
143,4.363362912373518,0.0023085321419413964,0.0032238547674357664,CR,run3
144,4.392628470048692,0.002443050930204449,0.0031819656699603677,CR,run3
145,4.421894027723864,0.002539975804781431,0.003140893622303007,CR,run3
146,4.451159585399038,0.00259879701382072,0.0031006174373316895,CR,run3
147,4.480425143074212,0.0026232404374843727,0.0030611166117020146,CR,run3
148,4.509690700749385,0.002619891096944661,0.00302237129950804,CR,run3
149,4.538956258424559,0.0025967499446833573,0.0029843622871113277,CR,run3
150,4.568221816099731,0.002562101267802971,0.002947070969088311,CR,run3
151,4.597487373774905,0.00252384450740872,0.002910479325239466,CR,run3
152,4.6267529314500795,0.002489210045583897,0.002874569898607084,CR,run3
153,4.656018489125252,0.0024646284809887366,0.0028393257744512867,CR,run3
154,4.685284046800426,0.002455501852892279,0.0028047305601368463,CR,run3
155,4.7145496044756,0.00246571783830848,0.0027707683658859585,CR,run3
156,4.7438151621507725,0.0024968998358625843,0.0027374237863545714,CR,run3
157,4.773080719825947,0.002547537831431413,0.0027046818829922115,CR,run3
158,4.802346277501121,0.002612256273511517,0.0026725281671474655,CR,run3
159,4.831611835176293,0.0026815249888544027,0.0026409485838832327,CR,run3
160,4.860877392851467,0.0027420938495262303,0.0026099294964678824,CR,run3
161,4.890142950526641,0.002778317898384182,0.0025794576715102288,CR,run3
162,4.919408508201814,0.0027743342253507496,0.0025495202647079027,CR,run3
163,4.948674065876988,0.0027167858495973536,0.002520104807180372,CR,run3
164,4.97793962355216,0.0025975381518945416,0.002491199192359334,CR,run3
165,5.007205181227334,0.0024157055359501304,0.002462791663410615,CR,run3
166,5.0364707389025085,0.0021783861281619793,0.002434870801163098,CR,run3
167,5.065736296577681,0.0018998035715523313,0.0024074255125214198,CR,run3
168,5.095001854252855,0.0015989930802829215,0.0023804450193403875,CR,run3
169,5.124267411928029,0.0012965886076470746,0.0023539188477402174,CR,run3
170,5.1535329696032015,0.0010115109257725402,0.0023278368178426953,CR,run3
171,5.182798527278376,0.0007583351103896258,0.0023021890339094205,CR,run3
172,5.21206408495355,0.0005458526460174634,0.0022769658748642272,CR,run3
173,5.241329642628722,0.0003769541649870642,0.002252157985182739,CR,run3
174,5.270595200303896,0.00024959436606136775,0.002227756266132886,CR,run3
175,5.29986075797907,0.00015837828853721466,0.0022037518673510316,CR,run3
176,5.329126315654243,9.626992747289616e-05,0.002180136178739041,CR,run3
177,5.358391873329417,5.603634994202273e-05,0.00215690082266841,CR,run3
178,5.387657431004589,3.1225398945348416e-05,0.002134037646478223,CR,run3
