,protid,P,S,C
268,x0268_X,59193,381903,32755
269,x0269_X,58420,384127,31304
270,x0270_X,59656,381599,31623
271,x0271_X,60405,382661,31759
272,x0272_X,61208,397951,33369
273,x0273_X,62905,389281,31450
274,x0274_X,66015,411359,35204
275,x0275_X,61211,384010,33510
276,x0276_X,62002,397621,32905
277,x0277_X,66830,409842,34894
278,x0278_X,68042,406278,35225
279,x0279_X,64631,405986,32889
280,x0280_X,68741,403004,34776
281,x0281_X,65277,394857,33387
282,x0282_X,68340,413723,35590
283,x0283_X,66919,387029,33630
284,x0284_X,70169,414520,35001
285,x0285_X,64777,388118,33696
286,x0286_X,67148,410060,36383
287,x0287_X,62456,396693,33379
288,x0288_X,65429,407674,35433
289,x0289_X,60717,380961,33147
290,x0290_X,64147,399010,35344
291,x0291_X,66382,404057,36082
292,x0292_X,64823,392619,35086
293,x0293_X,60594,400789,34127
294,x0294_X,62012,399925,36564
295,x0295_X,63809,403083,33608
296,x0296_X,65670,410124,36784
297,x0297_X,64658,401797,37051
298,x0298_X,64861,408196,35479
299,x0299_X,60193,375988,31847
300,x0300_X,58625,378902,32438
301,x0301_X,65305,412278,37022
302,x0302_X,65893,428914,37189
303,x0303_X,67845,412866,35925
304,x0304_X,69069,415367,35254
305,x0305_X,68323,403309,34889
306,x0306_X,63696,395050,32790
307,x0307_X,66033,379540,33158
308,x0308_X,66057,390014,32495
309,x0309_X,70575,419823,38508
310,x0310_X,64407,378154,33239
311,x0311_X,68762,411925,36966
312,x0312_X,66604,391278,34646
313,x0313_X,60300,370330,31611
314,x0314_X,68804,416818,38154
315,x0315_X,69002,400100,36413
316,x0316_X,67350,400936,36224
317,x0317_X,64796,384050,34790
318,x0318_X,62564,405280,33657
319,x0319_X,61144,375266,33555
320,x0320_X,70205,417681,37939
321,x0321_X,66878,403822,34815
322,x0322_X,66397,409312,35857
323,x0323_X,66276,404271,34968
324,x0324_X,64041,407876,33598
325,x0325_X,65782,387130,34666
326,x0326_X,67176,386651,35728
327,x0327_X,66760,399283,33457
328,x0328_X,64958,393299,34271
329,x0329_X,62145,375154,31697
330,x0330_X,68702,407544,34309
331,x0331_X,61779,397811,33931
332,x0332_X,62246,388013,33377
333,x0333_X,56657,373007,29697
334,x0334_X,69927,416346,36480
335,x0335_X,61193,394794,34558
336,x0336_X,65802,402289,35415
337,x0337_X,63522,403089,33889
338,x0338_X,63075,392798,33682
339,x0339_X,66882,428805,36309
340,x0340_X,71887,416018,36895
341,x0341_X,60057,371330,32779
342,x0342_X,64626,384129,32916
343,x0343_X,60702,394897,33956
344,x0344_X,66691,379478,34521
345,x0345_X,66109,398677,35714
346,x0346_X,61470,366710,31181
