,protid,P,S,C
402,x0402_X,4631,19848,2782
403,x0403_X,5140,22124,3117
404,x0404_X,4339,20939,2688
405,x0405_X,4356,19995,2677
406,x0406_X,4703,22554,2878
407,x0407_X,4062,19822,2451
408,x0408_X,4071,19661,2374
409,x0409_X,4505,21771,2404
410,x0410_X,4155,17890,2045
411,x0411_X,3661,18247,1963
412,x0412_X,4207,22670,2526
413,x0413_X,4225,21054,2216
414,x0414_X,3680,19996,1975
415,x0415_X,4199,20442,2387
416,x0416_X,3566,18928,2259
417,x0417_X,3860,19212,2353
418,x0418_X,3598,18146,2566
419,x0419_X,3869,19497,2285
420,x0420_X,3046,16662,1820
421,x0421_X,4157,18336,2260
422,x0422_X,4385,17822,2324
423,x0423_X,3375,17025,1966
424,x0424_X,4204,19449,2682
425,x0425_X,3695,17365,2376
426,x0426_X,4512,18670,2469
427,x0427_X,5251,23278,3097
428,x0428_X,4583,20558,2589
429,x0429_X,4144,18639,2193
430,x0430_X,5094,21052,2534
431,x0431_X,4293,19884,2619
432,x0432_X,4272,19649,2644
433,x0433_X,4018,17215,2420
434,x0434_X,4536,21020,2885
435,x0435_X,4742,21269,2909
436,x0436_X,4361,22029,3013
437,x0437_X,4527,21817,2576
438,x0438_X,4439,22487,3209
439,x0439_X,4496,21831,2834
440,x0440_X,4549,19962,2984
441,x0441_X,4503,21344,3314
442,x0442_X,5017,23970,3398
443,x0443_X,4360,21681,2879
444,x0444_X,4247,22100,2814
445,x0445_X,4640,24210,3028
446,x0446_X,4285,20703,2742
447,x0447_X,4324,21003,2876
448,x0448_X,4912,23760,3206
449,x0449_X,5167,24951,3293
450,x0450_X,4599,24786,3000
451,x0451_X,4038,20668,3024
452,x0452_X,4352,21968,3083
453,x0453_X,4531,21191,2958
454,x0454_X,3769,22621,2771
455,x0455_X,4706,21893,2804
456,x0456_X,4253,23514,2861
457,x0457_X,4697,23393,3285
458,x0458_X,5196,26252,3797
459,x0459_X,4059,18760,2381
460,x0460_X,4074,20231,2956
461,x0461_X,3495,18000,2376
462,x0462_X,4393,20947,3101
