,protid,P,S,C
417,x0417_X,12932,20594,6660
418,x0418_X,13114,18288,6548
419,x0419_X,15857,23850,8809
420,x0420_X,15101,22134,8216
421,x0421_X,14921,21659,8570
422,x0422_X,13314,22267,6905
423,x0423_X,14936,21758,8156
424,x0424_X,15953,23627,8936
425,x0425_X,17050,26760,9818
426,x0426_X,15757,26308,8975
427,x0427_X,13918,22327,8306
428,x0428_X,16061,23491,8653
429,x0429_X,14969,23020,7462
430,x0430_X,16032,21996,9250
431,x0431_X,15320,23850,8108
432,x0432_X,16195,25505,9340
433,x0433_X,16744,22443,9329
434,x0434_X,16554,28357,9374
435,x0435_X,15734,22491,8746
436,x0436_X,14046,22301,7313
437,x0437_X,12622,23065,8269
438,x0438_X,13454,23699,8298
439,x0439_X,14252,24040,7764
440,x0440_X,15716,24335,8777
441,x0441_X,14896,24298,8392
442,x0442_X,13338,22156,7284
443,x0443_X,13480,21522,6903
444,x0444_X,13831,22334,8088
445,x0445_X,15033,23400,8845
446,x0446_X,13866,21609,7596
447,x0447_X,15437,25312,8392
448,x0448_X,16242,24844,7742
449,x0449_X,14629,25075,8812
450,x0450_X,13944,24476,7940
451,x0451_X,14222,21973,8058
452,x0452_X,13101,23531,7919
453,x0453_X,15655,26373,8058
454,x0454_X,14648,21482,8123
455,x0455_X,16258,26404,9019
456,x0456_X,13459,23731,8261
457,x0457_X,14120,22781,7650
458,x0458_X,13807,23759,8187
459,x0459_X,12003,23001,7774
460,x0460_X,12845,21853,6630
461,x0461_X,11743,22256,6756
462,x0462_X,15736,26142,9162
463,x0463_X,12639,20753,7363
464,x0464_X,14621,23127,7402
465,x0465_X,13022,22185,6698
466,x0466_X,15738,27882,8061
467,x0467_X,14407,24034,7919
468,x0468_X,11985,21905,6580
469,x0469_X,13110,21278,6940
470,x0470_X,13956,21898,6341
471,x0471_X,15680,24887,7949
472,x0472_X,16965,24706,8732
473,x0473_X,14627,22390,7236
474,x0474_X,15913,24937,7355
475,x0475_X,15323,21276,7654
476,x0476_X,15723,24514,7349
477,x0477_X,15629,24145,7504
478,x0478_X,14922,22661,7267
479,x0479_X,15722,26272,7461
480,x0480_X,14205,21464,6236
481,x0481_X,15806,25064,8585
482,x0482_X,16296,26419,7688
483,x0483_X,13758,23207,6991
484,x0484_X,13485,22212,6498
485,x0485_X,12980,21205,6285
486,x0486_X,15266,22888,6996
487,x0487_X,12307,19925,5443
488,x0488_X,12166,21697,6323
489,x0489_X,14583,23511,7056
490,x0490_X,13681,23105,6874
491,x0491_X,16733,27117,7510
492,x0492_X,16507,24481,6907
493,x0493_X,14708,24473,6875
494,x0494_X,13793,21460,6652
495,x0495_X,15258,21727,7268
496,x0496_X,13177,25138,5938
497,x0497_X,13316,23273,6776
498,x0498_X,13559,25799,7307
499,x0499_X,14898,23557,7601
500,x0500_X,16412,26243,8385
501,x0501_X,11945,18150,5683
502,x0502_X,13213,25220,7018
503,x0503_X,12089,20573,6119
504,x0504_X,13324,23419,6622
505,x0505_X,12880,21463,6698
506,x0506_X,15206,22775,7169
507,x0507_X,16838,25805,8397
508,x0508_X,12862,25205,7083
509,x0509_X,13367,22899,7394
510,x0510_X,13355,21075,6611
511,x0511_X,12755,21228,6772
512,x0512_X,14148,24061,7847
513,x0513_X,14897,22973,7280
514,x0514_X,15215,22154,7182
515,x0515_X,13047,22196,6952
516,x0516_X,13727,21786,6973
517,x0517_X,11792,19371,6238
518,x0518_X,12418,21626,6426
519,x0519_X,13549,23888,7114
520,x0520_X,11877,20092,6534
521,x0521_X,16271,22780,8535
522,x0522_X,15662,24358,7566
523,x0523_X,18718,28729,8833
524,x0524_X,13087,22970,6429
525,x0525_X,16662,24420,7746
526,x0526_X,14838,21682,7140
527,x0527_X,13560,23798,7193
528,x0528_X,17053,24679,8671
529,x0529_X,14327,20845,7314
530,x0530_X,14305,22781,6870
531,x0531_X,12934,21134,6687
532,x0532_X,14691,19678,7247
533,x0533_X,13484,21267,7154
534,x0534_X,13807,21350,6459
535,x0535_X,15931,23283,7757
536,x0536_X,12806,20775,6889
537,x0537_X,14356,21862,7738
538,x0538_X,12389,20233,6438
539,x0539_X,12509,17468,6608
540,x0540_X,14962,22598,7290
541,x0541_X,13385,22299,7976
542,x0542_X,13417,23072,6582
543,x0543_X,13589,20722,7017
544,x0544_X,15970,21394,6889
545,x0545_X,13243,21086,7287
546,x0546_X,15527,23207,8237
547,x0547_X,13924,19081,6898
548,x0548_X,12497,23860,7303
549,x0549_X,15003,20903,6872
550,x0550_X,13630,23685,7535
551,x0551_X,12444,21510,7374
552,x0552_X,13395,19442,6784
553,x0553_X,13330,23014,6727
554,x0554_X,14767,21968,6630
555,x0555_X,10749,19427,5069
556,x0556_X,14913,23073,7465
557,x0557_X,13055,20963,7023
558,x0558_X,14681,27190,7899
559,x0559_X,14330,24947,7694
560,x0560_X,15301,24933,7661
561,x0561_X,12257,22164,6620
562,x0562_X,13587,23298,7368
563,x0563_X,14120,24278,7053
564,x0564_X,14571,26088,7546
565,x0565_X,15205,25259,7741
566,x0566_X,13726,24198,7527
567,x0567_X,13447,21839,7200
568,x0568_X,12897,20779,6794
569,x0569_X,14058,20690,6580
570,x0570_X,15241,22227,7682
571,x0571_X,14233,23840,7378
572,x0572_X,14222,20986,7863
573,x0573_X,13283,20741,7017
574,x0574_X,12199,19512,6239
575,x0575_X,15440,24560,7586
576,x0576_X,14201,20587,6828
577,x0577_X,13297,20973,7058
578,x0578_X,12757,20065,6518
579,x0579_X,14412,23303,7736
580,x0580_X,15117,22400,7633
581,x0581_X,10778,19717,6361
582,x0582_X,15451,24690,8064
583,x0583_X,15841,24100,8575
584,x0584_X,12896,22061,7238
585,x0585_X,12324,22471,6533
586,x0586_X,15172,24421,7685
587,x0587_X,12704,21735,6316
588,x0588_X,13114,20762,6310
589,x0589_X,12907,20965,6883
590,x0590_X,13090,22670,6435
591,x0591_X,15339,22738,7979
592,x0592_X,13942,23358,7850
593,x0593_X,14991,23325,8349
594,x0594_X,13828,21252,8285
595,x0595_X,16568,27192,8566
596,x0596_X,14804,26308,8029
597,x0597_X,13674,22337,7060
598,x0598_X,16054,27741,9833
599,x0599_X,13459,20855,7014
600,x0600_X,14789,24842,7647
601,x0601_X,14735,25436,8034
602,x0602_X,15755,22116,7882
603,x0603_X,11764,19353,6558
604,x0604_X,13514,20975,7127
605,x0605_X,12954,21981,6970
606,x0606_X,14121,22267,8462
607,x0607_X,15338,25997,8751
608,x0608_X,14148,21298,6749
609,x0609_X,13462,23668,6530
610,x0610_X,14854,25564,8410
611,x0611_X,15310,24203,7765
612,x0612_X,13702,22654,7009
613,x0613_X,16411,25631,8044
614,x0614_X,13954,22753,7249
615,x0615_X,14735,25304,7856
616,x0616_X,16378,27217,8086
617,x0617_X,13732,23889,5450
618,x0618_X,13897,22729,7627
619,x0619_X,16140,26925,8295
620,x0620_X,15735,26395,7640
621,x0621_X,17667,25503,7233
622,x0622_X,15368,24810,6793
623,x0623_X,15454,24603,7838
