,protid,P,S,C
545,x0545_X,24592,47080,12583
546,x0546_X,27925,50368,13942
547,x0547_X,25503,43063,12035
548,x0548_X,24144,51488,12778
549,x0549_X,27286,47500,11950
550,x0550_X,25198,50726,12907
551,x0551_X,24321,48973,13026
552,x0552_X,25343,44427,12040
553,x0553_X,25328,50575,12087
554,x0554_X,27057,48360,11736
555,x0555_X,20960,43880,9465
556,x0556_X,27241,49726,12709
557,x0557_X,24568,46825,12452
558,x0558_X,26999,56067,13514
559,x0559_X,26207,52881,13147
560,x0560_X,27950,52840,13171
561,x0561_X,23182,48151,11695
562,x0562_X,25585,51085,13006
563,x0563_X,25504,51348,11979
564,x0564_X,26673,55150,13007
565,x0565_X,28177,53523,13566
566,x0566_X,25660,51921,12944
567,x0567_X,25112,47392,12574
568,x0568_X,24411,47712,12132
569,x0569_X,25676,45454,11491
570,x0570_X,28088,49970,13320
571,x0571_X,26364,51274,12887
572,x0572_X,26983,48482,13788
573,x0573_X,24594,46297,12137
574,x0574_X,23053,43284,11084
575,x0575_X,27585,50992,12801
576,x0576_X,25276,45642,11703
577,x0577_X,23707,45677,12022
578,x0578_X,24275,45357,11774
579,x0579_X,26033,49887,12911
580,x0580_X,26188,47724,12408
581,x0581_X,21299,44827,11295
582,x0582_X,28194,53283,13789
583,x0583_X,28829,52969,14343
584,x0584_X,24280,48151,12647
585,x0585_X,23596,49345,11725
586,x0586_X,27547,52368,13181
587,x0587_X,24064,48059,11313
588,x0588_X,24147,46178,11081
589,x0589_X,24310,47588,11947
590,x0590_X,24590,49556,11345
591,x0591_X,27804,50031,13543
592,x0592_X,26169,51728,13481
593,x0593_X,27595,50966,14104
594,x0594_X,25987,48280,14143
595,x0595_X,29601,57002,14422
596,x0596_X,26629,54191,13575
597,x0597_X,24972,47931,12175
598,x0598_X,28311,56836,15878
599,x0599_X,24658,46147,12223
600,x0600_X,26993,52024,13218
601,x0601_X,26256,52871,13538
602,x0602_X,27582,48156,13093
603,x0603_X,21693,43142,11410
604,x0604_X,25494,47425,12572
605,x0605_X,24458,48250,12370
606,x0606_X,25296,47375,14065
607,x0607_X,27706,54523,14791
608,x0608_X,25877,47621,11993
609,x0609_X,25016,50954,11601
610,x0610_X,26490,51836,13909
611,x0611_X,27417,51356,13033
612,x0612_X,25286,48779,12255
613,x0613_X,29200,54257,13563
614,x0614_X,25540,48661,12535
615,x0615_X,26075,52247,13056
616,x0616_X,28783,55203,13475
617,x0617_X,25231,51094,9995
618,x0618_X,25359,48875,12919
619,x0619_X,28901,55798,14091
620,x0620_X,27588,53559,12814
621,x0621_X,30054,51389,12085
622,x0622_X,27231,52047,11673
623,x0623_X,27484,51660,13091
624,x0624_X,31530,59021,14560
625,x0625_X,25413,50874,11703
626,x0626_X,27214,51533,13059
627,x0627_X,27789,54289,13625
628,x0628_X,27158,52540,13398
629,x0629_X,25753,51371,13401
630,x0630_X,28039,51055,12712
631,x0631_X,24254,49580,11657
632,x0632_X,28886,52983,14711
633,x0633_X,24590,49929,12217
634,x0634_X,24184,49968,13001
635,x0635_X,25410,48443,12883
636,x0636_X,22799,46736,11871
637,x0637_X,27353,50183,13842
638,x0638_X,25329,47087,11839
639,x0639_X,25796,49715,15014
640,x0640_X,24380,44232,12391
641,x0641_X,23010,50722,12588
642,x0642_X,23672,45249,11680
643,x0643_X,24701,46939,13438
644,x0644_X,22602,45708,11091
645,x0645_X,24745,48213,12533
646,x0646_X,23332,46398,11273
647,x0647_X,24203,44106,11491
648,x0648_X,26539,50535,13026
649,x0649_X,24037,49009,11620
650,x0650_X,28757,55024,15009
651,x0651_X,25639,50185,13429
652,x0652_X,25024,51857,12372
653,x0653_X,26397,52831,12150
654,x0654_X,26473,51932,12973
655,x0655_X,24077,47874,11485
656,x0656_X,25522,52341,12237
657,x0657_X,28237,53173,13856
658,x0658_X,27081,54215,13099
659,x0659_X,26176,56281,13246
660,x0660_X,24687,50420,11629
661,x0661_X,28935,52750,15335
662,x0662_X,28427,54633,14843
663,x0663_X,25765,55583,12180
664,x0664_X,26580,50453,11377
665,x0665_X,24286,48148,11411
666,x0666_X,24212,49177,12102
667,x0667_X,23749,47413,11459
668,x0668_X,24620,53957,11523
669,x0669_X,24656,49617,13717
670,x0670_X,27609,52761,14896
671,x0671_X,23393,45141,11666
672,x0672_X,25475,53095,14095
673,x0673_X,23914,46131,11361
674,x0674_X,23785,49802,11904
675,x0675_X,24570,48091,12830
676,x0676_X,26451,53146,13068
677,x0677_X,26974,51627,13634
678,x0678_X,21531,46880,11789
679,x0679_X,23839,46585,13012
680,x0680_X,28674,49616,13945
681,x0681_X,26418,52778,13469
682,x0682_X,26781,51999,13455
683,x0683_X,27446,53507,14750
684,x0684_X,24576,50385,12610
685,x0685_X,21748,44448,10832
686,x0686_X,25426,51426,12824
687,x0687_X,23849,48214,12603
688,x0688_X,27485,53123,13787
689,x0689_X,25584,46575,12096
690,x0690_X,27813,53586,15181
691,x0691_X,23488,50128,13120
692,x0692_X,25850,49478,13503
693,x0693_X,26700,47185,14105
694,x0694_X,25450,51857,14071
695,x0695_X,27209,52823,14363
696,x0696_X,22641,42272,11332
697,x0697_X,24336,51942,12132
698,x0698_X,24942,47775,13188
699,x0699_X,25577,42823,13006
700,x0700_X,25142,46096,13840
701,x0701_X,26794,45659,13452
702,x0702_X,28235,50290,14140
703,x0703_X,28801,47528,12924
704,x0704_X,27899,45820,13852
705,x0705_X,25870,46965,12243
706,x0706_X,22269,44929,12602
707,x0707_X,24065,51841,13770
708,x0708_X,24050,48450,12166
709,x0709_X,22994,44471,11936
710,x0710_X,25073,49850,13908
711,x0711_X,22852,48383,11793
712,x0712_X,29346,51828,15846
713,x0713_X,25349,48262,13125
714,x0714_X,22991,45448,12967
715,x0715_X,24207,51143,13060
716,x0716_X,24027,49252,12626
717,x0717_X,22970,46844,12807
718,x0718_X,22548,44475,11583
719,x0719_X,24244,47478,13356
720,x0720_X,24104,50960,12926
721,x0721_X,26605,51155,14475
722,x0722_X,23826,46256,12946
723,x0723_X,25282,47002,13621
724,x0724_X,26736,53236,14858
725,x0725_X,26253,48055,13682
726,x0726_X,23970,46226,12425
727,x0727_X,26328,51356,12841
728,x0728_X,25997,49239,14017
729,x0729_X,26233,49848,14444
730,x0730_X,25860,51790,13301
731,x0731_X,23586,50019,12300
732,x0732_X,26235,49241,13355
733,x0733_X,26826,48372,14055
734,x0734_X,32408,53481,16942
735,x0735_X,27253,53078,15810
736,x0736_X,24214,44610,12582
737,x0737_X,25559,46049,13470
738,x0738_X,20697,45362,11362
739,x0739_X,22490,43567,13743
740,x0740_X,25129,47015,12934
741,x0741_X,26399,49594,14107
