,protid,P,S,C
793,x0793_ ,5251,5153,1999
794,x0794_ ,4793,4807,1725
795,x0795_ ,4935,4665,1876
796,x0796_ ,4871,4298,2006
797,x0797_ ,4532,4611,1883
798,x0798_ ,4966,4297,1763
799,x0799_ ,5228,5104,2071
800,x0800_ ,5100,5087,2059
801,x0801_ ,5034,4915,1986
802,x0802_ ,5604,5449,2150
803,x0803_ ,4636,5019,1670
804,x0804_ ,4850,4776,1850
805,x0805_ ,5050,4981,1904
806,x0806_ ,5116,5149,1825
807,x0807_ ,4151,4226,1493
808,x0808_ ,4559,4459,1860
809,x0809_ ,4913,5247,1930
810,x0810_ ,4965,4704,1656
811,x0811_ ,5199,4799,1937
812,x0812_ ,4912,4531,1882
813,x0813_ ,4970,5071,2049
814,x0814_ ,4993,4665,1970
815,x0815_ ,5309,5138,2114
816,x0816_ ,5055,4642,1779
817,x0817_ ,5261,4996,2146
818,x0818_ ,5304,4524,1953
819,x0819_ ,5441,4785,2177
820,x0820_ ,5325,4635,1975
821,x0821_ ,5048,4125,1705
822,x0822_ ,5217,4012,1797
823,x0823_ ,5437,4391,1953
824,x0824_ ,5585,4555,1950
825,x0825_ ,5012,4110,1756
826,x0826_ ,5239,4006,1781
827,x0827_ ,5339,4007,1829
828,x0828_ ,5480,4525,2085
829,x0829_ ,5874,4490,2039
830,x0830_ ,5210,4727,1998
831,x0831_ ,5573,4618,1899
832,x0832_ ,5047,4179,1800
833,x0833_ ,5256,3787,1835
834,x0834_ ,5133,3840,1758
835,x0835_ ,4945,4076,1857
836,x0836_ ,5336,4048,1941
837,x0837_ ,5039,4324,1812
838,x0838_ ,4816,4122,1647
839,x0839_ ,4711,4063,1666
840,x0840_ ,5367,4345,2069
841,x0841_ ,4955,3708,1777
842,x0842_ ,4909,3889,1787
843,x0843_ ,5365,4394,1869
844,x0844_ ,4834,3872,1590
845,x0845_ ,4730,4064,1646
846,x0846_ ,5070,4400,1855
847,x0847_ ,5516,4517,1902
848,x0848_ ,5275,4329,1872
849,x0849_ ,4533,3802,1535
850,x0850_ ,4534,4104,1658
851,x0851_ ,5036,3921,1628
852,x0852_ ,5396,4469,1763
853,x0853_ ,4783,3709,1519
854,x0854_ ,4751,3779,1623
855,x0855_ ,4570,3670,1490
856,x0856_ ,4554,4207,1679
857,x0857_ ,4862,3929,1649
858,x0858_ ,4939,4150,1642
859,x0859_ ,4877,4199,1802
860,x0860_ ,4179,3645,1629
861,x0861_ ,5026,4082,1623
862,x0862_ ,5249,3762,1720
863,x0863_ ,4910,3912,1763
864,x0864_ ,5435,4266,1775
865,x0865_ ,4617,3790,1604
866,x0866_ ,5352,4355,1921
867,x0867_ ,5914,4603,2044
868,x0868_ ,5315,4400,1913
869,x0869_ ,5244,4166,1765
870,x0870_ ,4896,4067,1622
871,x0871_ ,5100,4292,1933
872,x0872_ ,4998,3877,1710
873,x0873_ ,5532,4356,1893
874,x0874_ ,5285,3947,1943
875,x0875_ ,5680,4459,1951
876,x0876_ ,4981,3674,1785
877,x0877_ ,5722,4332,1881
878,x0878_ ,4972,3564,1617
879,x0879_ ,4895,3844,1846
880,x0880_ ,5508,4569,1858
881,x0881_ ,5553,4176,1899
882,x0882_ ,5220,4061,1745
883,x0883_ ,4972,3631,1693
884,x0884_ ,5630,4315,2145
885,x0885_ ,5710,4306,1919
886,x0886_ ,5142,3985,1751
887,x0887_ ,5039,4352,1784
888,x0888_ ,5065,3820,1846
889,x0889_ ,5110,4460,1755
890,x0890_ ,5397,4210,1869
891,x0891_ ,5717,4477,1741
892,x0892_ ,5348,4116,1861
893,x0893_ ,5906,4719,1936
894,x0894_ ,5246,4329,1750
895,x0895_ ,5924,4626,2011
896,x0896_ ,5332,4172,1821
897,x0897_ ,5295,4184,1547
898,x0898_ ,5316,4222,1787
899,x0899_ ,5264,4162,1749
900,x0900_ ,5617,4140,1871
901,x0901_ ,5659,4328,1794
902,x0902_ ,5506,4617,1812
903,x0903_ ,5719,4399,1972
904,x0904_ ,4766,3763,1624
905,x0905_ ,5824,4342,2080
906,x0906_ ,5361,4032,1782
907,x0907_ ,5790,4249,1896
908,x0908_ ,6113,4813,1954
909,x0909_ ,5348,4176,1801
910,x0910_ ,5920,4573,2068
911,x0911_ ,5798,4276,2016
912,x0912_ ,5572,4178,1878
913,x0913_ ,5555,4271,1650
914,x0914_ ,5663,4177,1788
915,x0915_ ,5733,4198,2004
916,x0916_ ,5492,4384,2059
917,x0917_ ,6031,4565,1965
918,x0918_ ,5800,4449,1841
919,x0919_ ,5630,4219,1779
920,x0920_ ,5923,4623,2015
921,x0921_ ,5593,4188,2000
922,x0922_ ,5662,4523,1905
923,x0923_ ,5939,4391,1916
924,x0924_ ,5770,4154,1857
925,x0925_ ,5696,4235,1697
926,x0926_ ,5772,4197,1966
927,x0927_ ,5434,4170,1872
928,x0928_ ,5730,4092,1806
929,x0929_ ,5584,3975,1917
930,x0930_ ,5901,4334,2011
931,x0931_ ,5674,4585,1831
932,x0932_ ,5738,4466,1886
933,x0933_ ,5808,4480,1958
934,x0934_ ,5114,4044,1868
935,x0935_ ,5024,3529,1743
936,x0936_ ,5783,4245,1907
937,x0937_ ,5661,4375,1899
938,x0938_ ,5011,3622,1663
939,x0939_ ,5570,4297,1914
940,x0940_ ,5383,3849,1794
941,x0941_ ,5150,4304,1721
942,x0942_ ,4940,4090,1701
943,x0943_ ,4680,3830,1643
944,x0944_ ,5453,4073,1649
945,x0945_ ,5554,3958,1813
946,x0946_ ,5598,4071,1959
947,x0947_ ,5612,4584,1894
948,x0948_ ,4866,3989,1585
949,x0949_ ,5559,4330,1739
950,x0950_ ,5268,4144,1763
951,x0951_ ,5105,3877,1603
952,x0952_ ,5043,4012,1676
953,x0953_ ,4996,3821,1623
954,x0954_ ,4911,4012,1517
955,x0955_ ,5226,3837,1815
956,x0956_ ,5512,4279,1990
957,x0957_ ,5131,4119,1776
958,x0958_ ,5010,3761,1525
959,x0959_ ,4813,3963,1809
960,x0960_ ,4890,3979,1571
961,x0961_ ,5277,4166,1732
962,x0962_ ,4807,3831,1658
963,x0963_ ,4638,3813,1560
964,x0964_ ,5147,3963,1621
965,x0965_ ,5067,3790,1583
966,x0966_ ,4921,3837,1538
967,x0967_ ,4718,3825,1610
968,x0968_ ,4599,3518,1613
969,x0969_ ,4355,3524,1437
970,x0970_ ,4995,4263,1768
971,x0971_ ,4656,3719,1495
972,x0972_ ,4701,3799,1511
973,x0973_ ,5100,4003,1628
974,x0974_ ,5199,3842,1690
975,x0975_ ,4957,4053,1575
976,x0976_ ,4691,3709,1470
977,x0977_ ,4737,3852,1707
978,x0978_ ,4876,4194,1515
979,x0979_ ,4985,4075,1818
980,x0980_ ,4958,3856,1482
981,x0981_ ,5342,4143,1840
982,x0982_ ,5312,3833,1733
983,x0983_ ,5668,4010,1950
984,x0984_ ,4959,4178,1741
985,x0985_ ,4911,3870,1515
986,x0986_ ,5108,3959,1664
987,x0987_ ,5186,3932,1613
988,x0988_ ,4922,3798,1576
989,x0989_ ,4685,4024,1444
990,x0990_ ,5101,4265,1809
991,x0991_ ,4384,3681,1388
992,x0992_ ,5209,4255,1711
993,x0993_ ,5125,4160,1593
994,x0994_ ,4950,3661,1542
995,x0995_ ,4540,3820,1510
996,x0996_ ,4761,3783,1467
997,x0997_ ,4661,3589,1480
998,x0998_ ,4869,3811,1616
999,x0999_ ,4783,3814,1556
1000,x1000_ ,4958,4192,1728
