,protid,P,S,C
354,x0354_X,943,2352,891
355,x0355_X,938,2222,845
356,x0356_X,952,2262,881
357,x0357_X,1060,2573,927
358,x0358_X,985,2432,861
359,x0359_X,974,2287,925
360,x0360_X,1004,2380,894
361,x0361_X,976,2363,847
362,x0362_X,855,2038,848
363,x0363_X,905,2282,818
364,x0364_X,1012,2512,847
365,x0365_X,850,2111,780
366,x0366_X,898,2162,856
367,x0367_X,771,1929,703
368,x0368_X,940,2321,834
369,x0369_X,958,2306,831
370,x0370_X,985,2478,815
371,x0371_X,770,1909,724
372,x0372_X,911,2172,833
373,x0373_X,922,2282,801
374,x0374_X,871,2265,780
375,x0375_X,845,2323,748
376,x0376_X,975,2540,856
377,x0377_X,1081,2834,936
378,x0378_X,1063,2662,931
379,x0379_X,1029,2543,893
380,x0380_X,957,2551,863
381,x0381_X,1016,2476,879
382,x0382_X,1108,2663,982
383,x0383_X,910,2155,763
384,x0384_X,1113,2763,975
385,x0385_X,1047,2578,935
386,x0386_X,971,2382,925
387,x0387_X,1042,2531,987
388,x0388_X,985,2503,883
389,x0389_X,965,2495,911
390,x0390_X,1043,2583,934
391,x0391_X,938,2447,893
392,x0392_X,1058,2824,969
393,x0393_X,898,2356,841
394,x0394_X,1008,2488,875
395,x0395_X,1097,2785,969
396,x0396_X,956,2373,857
397,x0397_X,1026,2521,918
398,x0398_X,1030,2456,885
399,x0399_X,922,2318,855
400,x0400_X,1005,2546,914
401,x0401_X,913,2338,844
402,x0402_X,852,2339,814
403,x0403_X,1008,2546,911
404,x0404_X,997,2665,898
405,x0405_X,1030,2637,989
406,x0406_X,1034,2543,983
407,x0407_X,1097,2691,965
408,x0408_X,1013,2603,944
409,x0409_X,1031,2810,912
410,x0410_X,1054,2739,960
411,x0411_X,1080,2782,989
412,x0412_X,951,2443,884
413,x0413_X,939,2410,837
414,x0414_X,932,2374,880
415,x0415_X,1006,2502,957
416,x0416_X,975,2372,931
417,x0417_X,926,2377,883
418,x0418_X,983,2614,868
419,x0419_X,952,2563,856
420,x0420_X,1013,2576,971
421,x0421_X,950,2475,853
422,x0422_X,950,2477,851
423,x0423_X,898,2421,776
424,x0424_X,960,2632,873
425,x0425_X,982,2697,881
426,x0426_X,1019,2627,914
427,x0427_X,1041,2629,890
428,x0428_X,1169,2764,1017
429,x0429_X,1058,2717,978
430,x0430_X,1160,2764,1026
431,x0431_X,1153,2714,984
432,x0432_X,1157,2716,978
433,x0433_X,1075,2525,960
434,x0434_X,1105,2587,964
435,x0435_X,1050,2542,873
436,x0436_X,996,2390,892
437,x0437_X,1035,2560,870
438,x0438_X,846,2386,773
439,x0439_X,917,2389,880
440,x0440_X,984,2547,840
441,x0441_X,963,2456,859
442,x0442_X,1057,2655,944
443,x0443_X,995,2630,935
444,x0444_X,1024,2576,960
445,x0445_X,985,2484,902
446,x0446_X,1043,2539,883
447,x0447_X,950,2428,900
448,x0448_X,1008,2514,943
449,x0449_X,977,2385,916
450,x0450_X,930,2385,871
451,x0451_X,961,2454,863
452,x0452_X,921,2398,867
453,x0453_X,945,2270,880
454,x0454_X,994,2470,907
455,x0455_X,1059,2678,919
456,x0456_X,942,2375,869
457,x0457_X,962,2286,847
458,x0458_X,916,2349,830
459,x0459_X,824,1985,761
460,x0460_X,905,2439,751
461,x0461_X,935,2232,838
462,x0462_X,928,2432,826
463,x0463_X,1013,2529,923
464,x0464_X,914,2304,877
465,x0465_X,846,2115,867
466,x0466_X,896,2151,869
467,x0467_X,872,2134,822
468,x0468_X,927,2177,901
469,x0469_X,902,2237,866
470,x0470_X,997,2538,930
471,x0471_X,898,2292,905
472,x0472_X,972,2305,909
473,x0473_X,1055,2659,942
474,x0474_X,990,2503,878
475,x0475_X,979,2411,888
476,x0476_X,1043,2599,918
477,x0477_X,979,2460,932
478,x0478_X,983,2396,899
479,x0479_X,1038,2604,918
480,x0480_X,1060,2699,897
481,x0481_X,1104,2689,960
482,x0482_X,1153,2722,976
483,x0483_X,1103,2512,945
484,x0484_X,1100,2756,995
485,x0485_X,1093,2635,928
486,x0486_X,1085,2800,868
487,x0487_X,1069,2653,934
488,x0488_X,1131,2830,989
489,x0489_X,1117,2897,936
490,x0490_X,1136,2686,931
491,x0491_X,1033,2627,900
492,x0492_X,1123,2679,951
493,x0493_X,1059,2780,914
494,x0494_X,1061,2744,948
495,x0495_X,1105,2820,926
496,x0496_X,1175,2964,1012
497,x0497_X,1114,2788,949
498,x0498_X,1051,2582,927
499,x0499_X,1103,2671,979
500,x0500_X,1152,2810,988
501,x0501_X,1171,2874,1005
502,x0502_X,992,2437,849
503,x0503_X,1195,2942,1014
504,x0504_X,1039,2685,932
505,x0505_X,1120,2843,987
506,x0506_X,1121,2768,962
507,x0507_X,984,2439,855
508,x0508_X,1116,2948,986
509,x0509_X,1013,2379,886
510,x0510_X,1165,2885,1000
511,x0511_X,1090,2565,905
512,x0512_X,1018,2521,832
513,x0513_X,949,2304,842
514,x0514_X,906,2148,774
515,x0515_X,1054,2430,887
516,x0516_X,1076,2503,886
517,x0517_X,1085,2588,887
518,x0518_X,1083,2430,858
519,x0519_X,1062,2408,808
520,x0520_X,958,2372,765
521,x0521_X,1045,2528,892
522,x0522_X,952,2419,815
523,x0523_X,1015,2621,829
524,x0524_X,977,2356,853
525,x0525_X,993,2503,782
526,x0526_X,904,2323,778
527,x0527_X,1042,2435,894
