,protid,P,S,C
487,x0487_X,1613,6510,1193
488,x0488_X,1696,6836,1198
489,x0489_X,1388,6512,1011
490,x0490_X,1621,6764,1206
491,x0491_X,1615,6736,1240
492,x0492_X,1611,6348,1086
493,x0493_X,1439,6068,1139
494,x0494_X,1631,6759,1201
495,x0495_X,1588,6493,1099
496,x0496_X,1469,6421,1021
497,x0497_X,1419,6232,995
498,x0498_X,1688,6637,1266
499,x0499_X,1702,6825,1203
500,x0500_X,1446,6386,1079
501,x0501_X,1373,5543,959
502,x0502_X,1547,5983,1116
503,x0503_X,1618,6674,1161
504,x0504_X,1734,7431,1275
505,x0505_X,1523,6308,1080
506,x0506_X,1555,6367,989
507,x0507_X,1660,6742,1051
508,x0508_X,1688,6414,1078
509,x0509_X,1621,6316,1108
510,x0510_X,1454,6300,1024
511,x0511_X,1541,6264,973
512,x0512_X,1292,5689,894
513,x0513_X,1186,5545,772
514,x0514_X,1415,6168,932
515,x0515_X,1545,6341,1025
516,x0516_X,1446,6324,1008
517,x0517_X,1518,6030,967
518,x0518_X,1402,6061,1052
519,x0519_X,1333,5410,883
520,x0520_X,1500,6328,1083
521,x0521_X,1438,6244,964
522,x0522_X,1244,5818,813
523,x0523_X,1508,6634,1038
524,x0524_X,1465,6487,1093
525,x0525_X,1316,5870,942
526,x0526_X,1400,5703,1025
527,x0527_X,1682,6858,1190
528,x0528_X,1621,6698,1134
529,x0529_X,1706,6817,1207
530,x0530_X,1690,6880,1160
531,x0531_X,1539,6556,1085
532,x0532_X,1572,6907,1112
533,x0533_X,1575,6196,1140
534,x0534_X,1694,6518,1104
535,x0535_X,1783,6830,1257
536,x0536_X,1644,6634,1038
537,x0537_X,1702,6760,1129
538,x0538_X,1684,6800,1246
539,x0539_X,1455,5858,943
540,x0540_X,1557,6087,1002
541,x0541_X,1485,6361,932
542,x0542_X,1606,6770,1077
543,x0543_X,1676,7011,1183
544,x0544_X,1575,6040,1296
545,x0545_X,1583,6613,1120
546,x0546_X,1622,6999,1109
547,x0547_X,1598,7151,1121
548,x0548_X,1732,7432,1276
549,x0549_X,1703,6925,1242
550,x0550_X,1716,7209,1228
551,x0551_X,1699,6647,1107
552,x0552_X,1602,7303,1248
553,x0553_X,1477,6355,1213
554,x0554_X,1580,6458,1007
555,x0555_X,1695,7043,1132
556,x0556_X,1318,6362,966
557,x0557_X,1432,6736,1012
558,x0558_X,1500,6314,1097
559,x0559_X,1619,6822,1150
560,x0560_X,1428,5948,1009
561,x0561_X,1471,6245,1062
562,x0562_X,1528,6801,1124
563,x0563_X,1790,6949,1272
564,x0564_X,1603,6700,1150
565,x0565_X,1770,6773,1187
566,x0566_X,1622,6721,1110
567,x0567_X,1684,6736,1171
568,x0568_X,1506,6181,1091
569,x0569_X,1599,6510,1071
570,x0570_X,1742,6954,1315
571,x0571_X,1532,6701,1083
572,x0572_X,1654,6847,1229
573,x0573_X,1445,6084,986
574,x0574_X,1878,7269,1293
575,x0575_X,1531,6090,1025
576,x0576_X,1435,5952,998
577,x0577_X,1545,6601,1034
578,x0578_X,1773,7020,1218
579,x0579_X,1602,6417,1161
580,x0580_X,1516,5978,1152
581,x0581_X,1533,6312,1066
582,x0582_X,1373,5979,1033
583,x0583_X,1454,6200,1124
584,x0584_X,1833,7344,1263
585,x0585_X,1825,7479,1281
586,x0586_X,1720,6882,1409
587,x0587_X,1957,8100,1419
588,x0588_X,1578,6528,1210
589,x0589_X,1891,7494,1346
590,x0590_X,1826,7157,1313
591,x0591_X,1767,6839,1264
592,x0592_X,1698,7221,1234
593,x0593_X,1842,7519,1370
594,x0594_X,1991,7537,1350
595,x0595_X,2009,7934,1382
596,x0596_X,1876,6537,1178
597,x0597_X,1901,7142,1253
598,x0598_X,2079,7640,1307
599,x0599_X,2189,8381,1520
600,x0600_X,2123,7731,1471
601,x0601_X,2012,7964,1349
602,x0602_X,2143,7847,1335
603,x0603_X,2248,8769,1544
604,x0604_X,2273,8477,1653
605,x0605_X,2120,8167,1494
606,x0606_X,2257,8433,1556
607,x0607_X,2103,8478,1509
608,x0608_X,2208,8140,1433
609,x0609_X,2210,8049,1522
610,x0610_X,2301,8424,1521
611,x0611_X,2151,8313,1471
612,x0612_X,2301,8508,1594
613,x0613_X,2195,8683,1525
614,x0614_X,2210,8429,1607
615,x0615_X,2244,8218,1473
616,x0616_X,2194,8501,1551
617,x0617_X,2089,7849,1387
618,x0618_X,2192,8055,1534
619,x0619_X,2202,8265,1468
620,x0620_X,2137,7989,1502
621,x0621_X,2363,8626,1572
622,x0622_X,2164,8034,1583
623,x0623_X,2117,8085,1426
624,x0624_X,2361,8574,1626
625,x0625_X,2058,7979,1591
626,x0626_X,2183,8043,1402
627,x0627_X,2043,7854,1428
628,x0628_X,2073,7820,1432
629,x0629_X,2057,7365,1456
630,x0630_X,2145,8160,1476
631,x0631_X,2298,8204,1588
632,x0632_X,2213,8286,1591
633,x0633_X,2196,8291,1603
634,x0634_X,2199,7767,1510
635,x0635_X,2295,8514,1594
636,x0636_X,2145,7578,1452
637,x0637_X,2335,8256,1655
638,x0638_X,2363,8273,1610
639,x0639_X,2021,7446,1411
640,x0640_X,2211,8070,1500
641,x0641_X,2239,8306,1545
642,x0642_X,1890,7210,1340
643,x0643_X,2338,8343,1565
644,x0644_X,2155,8222,1558
645,x0645_X,2258,7732,1486
646,x0646_X,2119,7905,1452
647,x0647_X,1909,7449,1373
648,x0648_X,2213,7743,1520
649,x0649_X,2264,7932,1585
650,x0650_X,2096,7778,1451
651,x0651_X,2076,7449,1501
652,x0652_X,2116,8137,1528
653,x0653_X,2279,8038,1618
654,x0654_X,2293,8245,1552
655,x0655_X,2247,8383,1616
656,x0656_X,2124,7905,1447
657,x0657_X,2177,7689,1459
658,x0658_X,2217,7727,1532
659,x0659_X,1978,7567,1333
660,x0660_X,2161,8103,1517
661,x0661_X,2252,8261,1577
662,x0662_X,2144,7818,1514
663,x0663_X,2233,7906,1489
664,x0664_X,2143,7952,1533
665,x0665_X,2362,8630,1569
666,x0666_X,2168,7864,1596
667,x0667_X,2167,8030,1584
668,x0668_X,2064,7592,1519
669,x0669_X,2157,8075,1549
670,x0670_X,2037,7613,1376
671,x0671_X,2007,7600,1419
672,x0672_X,2396,8078,1616
673,x0673_X,2139,8043,1446
674,x0674_X,2002,7421,1308
675,x0675_X,2004,7105,1331
676,x0676_X,2176,7952,1500
677,x0677_X,1987,7827,1361
678,x0678_X,2209,7616,1350
679,x0679_X,2301,8602,1658
680,x0680_X,2174,8245,1516
681,x0681_X,2168,8508,1570
682,x0682_X,2074,7747,1504
683,x0683_X,2310,8781,1629
684,x0684_X,2391,8504,1666
685,x0685_X,2192,8604,1607
686,x0686_X,1976,7470,1432
687,x0687_X,2055,7693,1427
688,x0688_X,2172,7991,1618
689,x0689_X,2105,7457,1316
690,x0690_X,2342,8193,1711
691,x0691_X,2063,7336,1479
692,x0692_X,2079,7634,1462
693,x0693_X,2172,7481,1522
694,x0694_X,2125,7650,1550
695,x0695_X,2219,8114,1602
696,x0696_X,2233,7820,1575
697,x0697_X,2212,8432,1602
698,x0698_X,2150,8079,1552
699,x0699_X,2179,8064,1538
700,x0700_X,2114,7974,1540
701,x0701_X,2029,7820,1476
702,x0702_X,2094,7416,1516
703,x0703_X,2074,7751,1500
704,x0704_X,2048,7850,1578
705,x0705_X,2097,7613,1465
706,x0706_X,2119,8115,1547
707,x0707_X,2308,8433,1662
708,x0708_X,2163,7805,1508
709,x0709_X,2174,8114,1647
710,x0710_X,2418,8617,1685
711,x0711_X,2226,8185,1524
712,x0712_X,2081,7813,1431
713,x0713_X,2134,7659,1532
714,x0714_X,2135,8002,1491
715,x0715_X,2069,7798,1458
716,x0716_X,2169,7983,1629
717,x0717_X,2012,7602,1412
718,x0718_X,2082,7605,1488
719,x0719_X,2105,7867,1504
720,x0720_X,1982,7209,1394
721,x0721_X,2183,7902,1543
722,x0722_X,1949,7679,1547
723,x0723_X,2090,7304,1484
724,x0724_X,2013,7449,1564
725,x0725_X,2081,7233,1417
726,x0726_X,2250,7848,1530
727,x0727_X,1915,7340,1476
728,x0728_X,2177,7398,1451
729,x0729_X,2199,8233,1503
730,x0730_X,2076,7404,1546
731,x0731_X,2218,8015,1548
732,x0732_X,2195,7362,1469
733,x0733_X,2091,7865,1520
734,x0734_X,2087,7407,1532
735,x0735_X,2333,8145,1612
736,x0736_X,2197,8158,1580
737,x0737_X,2023,7614,1389
738,x0738_X,2240,7627,1609
739,x0739_X,2387,8379,1637
740,x0740_X,2321,8423,1502
741,x0741_X,2319,8352,1575
742,x0742_X,2087,7950,1591
743,x0743_X,2122,7683,1520
744,x0744_X,2013,7100,1472
745,x0745_X,2141,7547,1487
746,x0746_X,2335,8293,1618
747,x0747_X,2193,7620,1512
748,x0748_X,2251,8521,1631
749,x0749_X,2164,7703,1458
750,x0750_X,2258,8122,1555
