,protid,P,S,C
896,x0896_ ,122,293,50
897,x0897_ ,147,291,58
898,x0898_ ,150,308,38
899,x0899_ ,121,362,45
900,x0900_ ,101,315,49
901,x0901_ ,137,384,40
902,x0902_ ,133,346,49
903,x0903_ ,159,447,60
904,x0904_ ,142,429,59
905,x0905_ ,165,444,94
906,x0906_ ,133,313,82
907,x0907_ ,93,316,26
908,x0908_ ,199,454,127
909,x0909_ ,170,475,96
910,x0910_ ,229,593,124
911,x0911_ ,193,503,124
912,x0912_ ,211,414,116
913,x0913_ ,209,494,117
914,x0914_ ,182,484,114
915,x0915_ ,159,477,105
916,x0916_ ,271,689,216
917,x0917_ ,243,740,242
918,x0918_ ,162,421,120
919,x0919_ ,201,564,225
920,x0920_ ,143,558,160
921,x0921_ ,206,518,222
922,x0922_ ,127,443,133
923,x0923_ ,260,732,233
924,x0924_ ,198,615,133
925,x0925_ ,175,580,106
926,x0926_ ,182,600,164
927,x0927_ ,165,590,148
