,protid,P,S,C
683,x0683_X,17786,88962,16012
684,x0684_X,16542,91145,15073
685,x0685_X,15558,81369,14229
686,x0686_X,17562,88152,15564
687,x0687_X,15797,86344,14262
688,x0688_X,17741,88649,15381
689,x0689_X,15425,82393,14283
690,x0690_X,15604,83988,13934
691,x0691_X,15168,73458,14205
692,x0692_X,14063,71724,12116
693,x0693_X,13860,73483,12785
694,x0694_X,15575,75375,13703
695,x0695_X,16418,84412,14610
696,x0696_X,16327,78669,13815
697,x0697_X,14994,73897,13487
698,x0698_X,16691,85009,14703
699,x0699_X,15224,79575,13546
700,x0700_X,15182,76774,13614
701,x0701_X,16740,85414,14732
702,x0702_X,14378,77668,13524
703,x0703_X,15036,74960,13744
704,x0704_X,15606,81716,14779
705,x0705_X,16775,83639,15507
706,x0706_X,17266,81291,14969
707,x0707_X,15604,82007,14017
708,x0708_X,17072,85293,14521
709,x0709_X,15227,86801,14375
710,x0710_X,15501,84780,14200
711,x0711_X,16667,85989,14230
712,x0712_X,15905,82707,14438
713,x0713_X,14440,84863,14223
714,x0714_X,16442,87213,15173
715,x0715_X,16097,82850,15056
716,x0716_X,16561,83878,15001
717,x0717_X,15327,72985,13163
718,x0718_X,13884,73363,12434
719,x0719_X,15564,73656,14065
720,x0720_X,15260,80612,14343
721,x0721_X,15407,75043,14203
722,x0722_X,15275,76183,13653
723,x0723_X,16712,85520,15623
724,x0724_X,16469,84109,15343
725,x0725_X,17444,86191,15681
726,x0726_X,15243,78599,13574
727,x0727_X,15743,78226,14842
728,x0728_X,14387,79884,14540
729,x0729_X,14262,73033,12833
730,x0730_X,14458,78045,13067
731,x0731_X,15653,76508,14330
732,x0732_X,14082,75642,13561
733,x0733_X,16437,83486,15037
734,x0734_X,15648,78311,14386
735,x0735_X,15642,74745,14724
736,x0736_X,15028,77896,14492
737,x0737_X,15029,72285,13262
738,x0738_X,15447,81951,13758
739,x0739_X,14583,70818,12945
740,x0740_X,15020,89380,14916
741,x0741_X,14883,80797,13598
742,x0742_X,15024,78504,13888
743,x0743_X,15585,76504,13941
744,x0744_X,14229,74885,13264
745,x0745_X,15136,77349,14006
746,x0746_X,17366,84351,15653
747,x0747_X,15738,78435,14638
748,x0748_X,15437,75429,15164
749,x0749_X,16544,81785,15674
750,x0750_X,16153,78268,14857
751,x0751_X,16366,83211,14426
752,x0752_X,16666,81734,14650
753,x0753_X,15492,77096,13903
754,x0754_X,14717,80360,12803
755,x0755_X,15773,82296,14981
756,x0756_X,14877,72646,13502
757,x0757_X,15868,75860,14763
758,x0758_X,15398,81127,14160
759,x0759_X,13236,69756,12274
760,x0760_X,14791,75352,13142
761,x0761_X,15584,82678,13839
762,x0762_X,14341,74831,13206
763,x0763_X,13823,71096,12542
764,x0764_X,16359,85296,14748
765,x0765_X,16179,81300,14622
766,x0766_X,14067,71386,12893
767,x0767_X,16520,82455,14551
768,x0768_X,15993,78773,14512
769,x0769_X,15067,79336,14408
770,x0770_X,17143,79005,14067
771,x0771_X,18068,91694,15989
772,x0772_X,16344,80965,14319
773,x0773_X,15762,79413,13636
774,x0774_X,13244,64791,11641
775,x0775_X,14434,72320,12481
776,x0776_X,16895,81612,15496
777,x0777_X,14930,77115,13985
778,x0778_X,14320,72704,13104
779,x0779_X,16364,79041,14810
780,x0780_X,17158,80942,15426
781,x0781_X,14463,74656,13259
782,x0782_X,14163,68282,12821
783,x0783_X,15646,79836,14733
784,x0784_X,15935,81168,14525
785,x0785_X,15159,74544,13582
786,x0786_X,17513,88144,16114
787,x0787_X,17882,87592,15804
788,x0788_X,15413,75591,13649
789,x0789_X,16044,78823,14879
790,x0790_X,15416,80203,14596
791,x0791_X,15495,80607,14583
792,x0792_X,16749,87800,14767
793,x0793_X,14863,75760,13573
794,x0794_X,16605,79073,14068
795,x0795_X,16717,83572,15151
796,x0796_X,17546,88892,16322
797,x0797_X,16023,86209,14654
798,x0798_X,15673,79338,14267
799,x0799_X,14677,76442,13534
800,x0800_X,15622,81655,13879
801,x0801_X,17706,84505,15644
802,x0802_X,14859,76603,13191
803,x0803_X,16741,75910,13840
804,x0804_X,13910,70844,13149
805,x0805_X,13953,72343,12494
806,x0806_X,16690,79579,14416
