,protid,P,S,C
562,x0562_ ,3256,1491,2513
563,x0563_ ,3585,1633,2532
564,x0564_ ,3732,1857,2926
565,x0565_ ,4250,2180,2886
566,x0566_ ,3966,1737,2682
567,x0567_ ,3783,1965,2380
568,x0568_ ,4078,1914,2786
569,x0569_ ,3460,1777,2638
570,x0570_ ,4406,1947,2293
571,x0571_ ,3085,1532,2053
572,x0572_ ,3739,2160,2102
573,x0573_ ,2952,1353,2023
574,x0574_ ,3344,1682,2724
575,x0575_ ,4504,2121,2828
576,x0576_ ,3900,2091,2655
577,x0577_ ,3565,1520,2541
578,x0578_ ,3734,1789,2227
579,x0579_ ,3455,1540,2386
580,x0580_ ,4311,1918,3087
581,x0581_ ,3632,1658,2336
582,x0582_ ,3515,1845,2768
583,x0583_ ,3297,1762,2444
584,x0584_ ,4151,1698,2666
585,x0585_ ,4006,1275,2345
586,x0586_ ,4288,1473,2367
587,x0587_ ,4548,1585,2123
588,x0588_ ,4427,1802,2549
589,x0589_ ,4323,1533,2272
590,x0590_ ,5089,1710,2246
591,x0591_ ,5487,1572,2532
592,x0592_ ,4159,1285,2059
593,x0593_ ,4460,1341,1949
594,x0594_ ,5067,1671,2307
595,x0595_ ,5833,1813,2365
596,x0596_ ,3941,1496,1823
597,x0597_ ,4542,1752,2617
598,x0598_ ,4169,1362,2854
599,x0599_ ,4519,1709,2817
600,x0600_ ,5257,1765,2708
601,x0601_ ,3344,1113,2098
602,x0602_ ,4049,1371,2206
603,x0603_ ,4069,1294,2387
604,x0604_ ,4974,1491,2446
605,x0605_ ,5362,1666,2563
606,x0606_ ,5137,1757,2559
607,x0607_ ,3517,1187,2082
608,x0608_ ,2935,925,1918
609,x0609_ ,4979,1776,2561
610,x0610_ ,4984,1755,2714
611,x0611_ ,4815,2046,2730
612,x0612_ ,3927,1521,2553
613,x0613_ ,3929,1531,2166
614,x0614_ ,4540,1845,2393
615,x0615_ ,4329,1770,2416
616,x0616_ ,4799,1704,2408
617,x0617_ ,3652,1483,1651
618,x0618_ ,4245,1257,2124
619,x0619_ ,3332,1403,2286
620,x0620_ ,3934,1092,2114
621,x0621_ ,4012,1527,2211
622,x0622_ ,4307,1680,2659
623,x0623_ ,3840,1659,2127
624,x0624_ ,4557,1727,2627
625,x0625_ ,3691,1439,1891
