,protid,P,S,C
308,x0308_X,13638,20558,6274
309,x0309_X,15649,21939,7262
310,x0310_X,13172,18980,6351
311,x0311_X,11351,17824,5016
312,x0312_X,12826,19830,6125
313,x0313_X,13597,20307,6851
314,x0314_X,11270,16656,5227
315,x0315_X,13069,18917,6795
316,x0316_X,13046,18205,5877
317,x0317_X,12982,16958,6106
318,x0318_X,11998,17141,5052
319,x0319_X,12650,17823,5305
320,x0320_X,16006,18746,6289
321,x0321_X,12338,15405,5153
322,x0322_X,15504,17415,6141
323,x0323_X,15567,18932,6829
324,x0324_X,11617,14561,5448
325,x0325_X,14308,18178,6295
326,x0326_X,15800,20561,6125
327,x0327_X,14214,17911,6101
328,x0328_X,13334,14322,4984
329,x0329_X,14720,14750,5510
330,x0330_X,13784,15473,4413
331,x0331_X,12134,12644,4383
332,x0332_X,11119,13556,4005
333,x0333_X,11008,12677,4518
334,x0334_X,12672,13193,5011
335,x0335_X,12142,15488,4501
336,x0336_X,10722,13315,3929
337,x0337_X,11560,14281,4540
338,x0338_X,12819,15486,5365
339,x0339_X,12902,14243,4986
340,x0340_X,12766,16431,4733
341,x0341_X,10835,13818,5237
342,x0342_X,12397,14928,5315
343,x0343_X,12801,14191,5648
344,x0344_X,10549,12676,4741
345,x0345_X,11370,11668,4692
346,x0346_X,13831,14296,6064
347,x0347_X,11345,12987,4829
348,x0348_X,11565,13549,5514
349,x0349_X,10833,13309,5261
350,x0350_X,10723,13062,5135
351,x0351_X,11736,15376,5528
352,x0352_X,12273,16014,5904
353,x0353_X,11735,15883,6312
354,x0354_X,13447,13998,5966
355,x0355_X,12226,12313,5107
356,x0356_X,11866,14767,5498
357,x0357_X,13957,16731,7538
358,x0358_X,11922,14260,4943
359,x0359_X,11629,12926,5580
360,x0360_X,12220,14065,5846
361,x0361_X,12713,16399,6399
362,x0362_X,13533,14715,5682
363,x0363_X,11389,13540,5699
364,x0364_X,12643,15562,5465
365,x0365_X,12814,16105,6326
366,x0366_X,11571,14484,5320
367,x0367_X,12942,16646,6458
368,x0368_X,11830,14103,5192
369,x0369_X,12212,14950,5478
370,x0370_X,13492,18628,6383
371,x0371_X,12505,15567,5081
372,x0372_X,14065,16363,5618
373,x0373_X,13899,16385,5762
374,x0374_X,12956,15406,5308
375,x0375_X,12312,15208,5376
376,x0376_X,12934,14999,6258
377,x0377_X,11867,13646,5612
378,x0378_X,12987,13913,6511
379,x0379_X,12960,14102,4816
380,x0380_X,13364,15892,6255
381,x0381_X,11851,13332,5693
382,x0382_X,15222,16543,7295
383,x0383_X,13300,16199,5746
384,x0384_X,11081,15245,5300
385,x0385_X,10776,14695,4664
386,x0386_X,13332,16036,5612
387,x0387_X,12509,13945,5172
388,x0388_X,11474,14898,4753
389,x0389_X,12774,13201,5400
390,x0390_X,11937,16889,5365
391,x0391_X,12771,14165,4942
392,x0392_X,12169,16091,4893
393,x0393_X,12702,15081,6147
394,x0394_X,12230,15277,4878
395,x0395_X,15243,16594,6389
396,x0396_X,13369,12666,4593
397,x0397_X,16149,17517,6804
398,x0398_X,12215,14372,5291
399,x0399_X,14370,16075,5333
400,x0400_X,14506,15854,5151
401,x0401_X,12407,13715,5003
402,x0402_X,12045,14338,4493
403,x0403_X,15236,17175,5539
404,x0404_X,16691,18011,5201
405,x0405_X,15619,17868,5853
406,x0406_X,15421,16450,5804
407,x0407_X,16657,17749,6635
408,x0408_X,14129,15747,5635
409,x0409_X,13755,18955,5793
410,x0410_X,16118,16800,6703
411,x0411_X,17152,16549,7054
412,x0412_X,15087,17688,6006
413,x0413_X,15054,15228,5764
414,x0414_X,17952,18646,7062
415,x0415_X,14119,18113,6271
416,x0416_X,14892,17805,6084
417,x0417_X,12992,14789,5115
418,x0418_X,12982,15069,5102
419,x0419_X,14585,16639,6177
420,x0420_X,13505,15287,6188
421,x0421_X,14334,16995,6621
422,x0422_X,17066,16721,6399
423,x0423_X,13966,15227,6052
424,x0424_X,15204,17455,6681
425,x0425_X,15742,16551,6488
426,x0426_X,12770,12696,5659
427,x0427_X,15290,15871,6514
428,x0428_X,12278,15279,4574
429,x0429_X,15078,16303,6294
430,x0430_X,13475,14946,6032
431,x0431_X,12983,14699,5214
432,x0432_X,13103,12613,5160
433,x0433_X,14257,15031,4903
434,x0434_X,14538,16443,6147
435,x0435_X,13412,14337,5921
436,x0436_X,12613,13452,4563
437,x0437_X,12402,14353,4370
438,x0438_X,13589,14134,4408
439,x0439_X,13631,17217,6553
440,x0440_X,14619,17139,6745
441,x0441_X,17598,19329,7923
442,x0442_X,14530,16467,5859
443,x0443_X,16776,17819,7310
444,x0444_X,15012,16569,7200
445,x0445_X,17681,18862,8008
446,x0446_X,15157,16145,6648
447,x0447_X,16298,16269,6214
448,x0448_X,13643,15805,5532
449,x0449_X,13880,14332,6241
450,x0450_X,15227,15288,7160
451,x0451_X,14714,16028,5843
452,x0452_X,15678,13490,5548
453,x0453_X,13375,17000,4870
454,x0454_X,13739,15473,4979
455,x0455_X,16248,17988,6234
456,x0456_X,13480,14440,5233
457,x0457_X,14547,15590,5641
458,x0458_X,13848,16224,6243
459,x0459_X,13284,14739,5907
460,x0460_X,13539,14966,6211
461,x0461_X,17137,15493,6151
462,x0462_X,12452,15323,5378
463,x0463_X,14078,15499,5934
464,x0464_X,13575,15380,6025
465,x0465_X,14146,16163,5737
466,x0466_X,12535,12961,4639
467,x0467_X,14639,15025,6114
468,x0468_X,13909,14878,5404
469,x0469_X,11314,13318,5014
470,x0470_X,13588,14041,5524
471,x0471_X,13724,14419,6310
472,x0472_X,11878,12683,4842
473,x0473_X,14542,14898,6338
474,x0474_X,14793,14081,5317
475,x0475_X,14520,15043,5417
476,x0476_X,13699,13184,4995
477,x0477_X,13248,13140,5238
478,x0478_X,15136,14042,5802
479,x0479_X,12549,14109,4717
480,x0480_X,14574,16203,6351
481,x0481_X,12649,13226,6003
482,x0482_X,12564,15205,5384
483,x0483_X,13023,15073,5574
484,x0484_X,14546,16459,5851
485,x0485_X,15168,17605,6567
486,x0486_X,13503,13419,5718
487,x0487_X,13193,16557,5230
488,x0488_X,15726,17513,6382
489,x0489_X,15593,17563,6184
490,x0490_X,15237,17372,5894
491,x0491_X,14051,14654,4448
492,x0492_X,14373,13997,5560
493,x0493_X,13965,15960,5320
494,x0494_X,13642,16091,5512
495,x0495_X,14992,14810,5709
496,x0496_X,14869,15074,5302
497,x0497_X,11621,14456,4551
498,x0498_X,13147,16515,5318
499,x0499_X,13307,14602,4476
500,x0500_X,12776,16722,4432
501,x0501_X,12788,14405,4433
502,x0502_X,13640,15329,4701
503,x0503_X,13782,16847,5417
504,x0504_X,14748,16921,5732
505,x0505_X,13898,16080,5267
506,x0506_X,11782,15049,4795
507,x0507_X,14770,16098,5717
508,x0508_X,11360,13033,4527
509,x0509_X,14065,16458,5792
510,x0510_X,16401,17754,6315
511,x0511_X,13933,17380,5272
512,x0512_X,15157,18110,6636
